No.,Time,Source,Destination,Protocol,Length,RTT,Info
13743,36.000701,10.19.6.231,180.149.60.160,TCP,66,0.000104,55341  >  443 [ACK] Seq=8701 Ack=8847061 Win=129600 Len=0 TSval=1054124803 TSecr=216039642
13746,36.003061,10.19.6.231,180.149.60.160,TCP,66,0.000083,55341  >  443 [ACK] Seq=8701 Ack=8849957 Win=129600 Len=0 TSval=1054124805 TSecr=216039643
13748,36.004991,10.19.6.231,180.149.60.160,TCP,66,0.000094,55341  >  443 [ACK] Seq=8701 Ack=8851405 Win=129600 Len=0 TSval=1054124807 TSecr=216039643
13750,36.005305,10.19.6.231,180.149.60.160,TCP,66,0.000074,55341  >  443 [ACK] Seq=8701 Ack=8852853 Win=129600 Len=0 TSval=1054124807 TSecr=216039643
13753,36.008397,10.19.6.231,180.149.60.160,TCP,66,0.000072,55341  >  443 [ACK] Seq=8701 Ack=8855749 Win=129600 Len=0 TSval=1054124810 TSecr=216039643
13756,36.010357,10.19.6.231,180.149.60.160,TCP,66,0.00008,55341  >  443 [ACK] Seq=8701 Ack=8858645 Win=129600 Len=0 TSval=1054124811 TSecr=216039643
13759,36.012799,10.19.6.231,180.149.60.160,TCP,66,0.000098,55341  >  443 [ACK] Seq=8701 Ack=8861541 Win=129600 Len=0 TSval=1054124813 TSecr=216039644
13762,36.015107,10.19.6.231,180.149.60.160,TCP,66,0.000071,55341  >  443 [ACK] Seq=8701 Ack=8864437 Win=129600 Len=0 TSval=1054124815 TSecr=216039644
13765,36.017475,10.19.6.231,180.149.60.160,TCP,66,0.000075,55341  >  443 [ACK] Seq=8701 Ack=8867333 Win=129600 Len=0 TSval=1054124817 TSecr=216039644
13768,36.019943,10.19.6.231,180.149.60.160,TCP,66,0.000071,55341  >  443 [ACK] Seq=8701 Ack=8870229 Win=129600 Len=0 TSval=1054124819 TSecr=216039644
13771,36.022275,10.19.6.231,180.149.60.160,TCP,66,0.00007,55341  >  443 [ACK] Seq=8701 Ack=8873125 Win=129600 Len=0 TSval=1054124821 TSecr=216039645
13774,36.024661,10.19.6.231,180.149.60.160,TCP,66,0.000082,55341  >  443 [ACK] Seq=8701 Ack=8876021 Win=129600 Len=0 TSval=1054124823 TSecr=216039645
13778,36.027314,10.19.6.231,180.149.60.160,TCP,66,0.000099,55341  >  443 [ACK] Seq=8701 Ack=8878917 Win=129600 Len=0 TSval=1054124825 TSecr=216039645
13779,36.027315,10.19.6.231,180.149.60.160,TCP,66,0.000096,55341  >  443 [ACK] Seq=8701 Ack=8880365 Win=128128 Len=0 TSval=1054124825 TSecr=216039645
13784,36.031982,10.19.6.231,180.149.60.160,TCP,66,0.000116,55341  >  443 [ACK] Seq=8701 Ack=8883261 Win=129600 Len=0 TSval=1054124829 TSecr=216039645
13786,36.032221,10.19.6.231,180.149.60.160,TCP,66,0.000067,55341  >  443 [ACK] Seq=8701 Ack=8886157 Win=129600 Len=0 TSval=1054124829 TSecr=216039646
13789,36.034483,10.19.6.231,180.149.60.160,TCP,66,0.000088,55341  >  443 [ACK] Seq=8701 Ack=8889053 Win=129600 Len=0 TSval=1054124831 TSecr=216039646
13792,36.038167,10.19.6.231,180.149.60.160,TCP,66,0.000085,55341  >  443 [ACK] Seq=8701 Ack=8891949 Win=128128 Len=0 TSval=1054124835 TSecr=216039646
13795,36.03886,10.19.6.231,180.149.60.160,TCP,66,0.000127,55341  >  443 [ACK] Seq=8701 Ack=8893397 Win=129600 Len=0 TSval=1054124835 TSecr=216039646
13797,36.039313,10.19.6.231,180.149.60.160,TCP,66,0.000094,55341  >  443 [ACK] Seq=8701 Ack=8894845 Win=129600 Len=0 TSval=1054124836 TSecr=216039646
13801,36.044176,10.19.6.231,180.149.60.160,TCP,66,0.000098,55341  >  443 [ACK] Seq=8701 Ack=8896293 Win=129600 Len=0 TSval=1054124840 TSecr=216039647
13802,36.044176,10.19.6.231,180.149.60.160,TCP,66,0.000094,55341  >  443 [ACK] Seq=8701 Ack=8897741 Win=128128 Len=0 TSval=1054124840 TSecr=216039647
13805,36.044401,10.19.6.231,180.149.60.160,TCP,66,0.000049,55341  >  443 [ACK] Seq=8701 Ack=8899189 Win=129600 Len=0 TSval=1054124840 TSecr=216039647
13807,36.044788,10.19.6.231,180.149.60.160,TCP,66,0.00007,55341  >  443 [ACK] Seq=8701 Ack=8900637 Win=129600 Len=0 TSval=1054124840 TSecr=216039647
13809,36.046126,10.19.6.231,180.149.60.160,TCP,66,0.000096,55341  >  443 [ACK] Seq=8701 Ack=8901862 Win=129792 Len=0 TSval=1054124841 TSecr=216039647
13820,36.447188,180.149.60.160,10.19.6.231,TCP,66,0.002278,443  >  55341 [ACK] Seq=8901862 Ack=9119 Win=73088 Len=0 TSval=216039687 TSecr=1054125223
13822,36.476338,10.19.6.231,180.149.60.160,TCP,66,0.000073,55341  >  443 [ACK] Seq=9119 Ack=8902310 Win=130624 Len=0 TSval=1054125268 TSecr=216039690
13825,36.476775,10.19.6.231,180.149.60.160,TCP,66,0.000053,55341  >  443 [ACK] Seq=9119 Ack=8903363 Win=129984 Len=0 TSval=1054125268 TSecr=216039690
13827,36.476888,10.19.6.231,180.149.60.160,TCP,66,0.000045,55341  >  443 [ACK] Seq=9119 Ack=8905469 Win=127872 Len=0 TSval=1054125268 TSecr=216039690
13831,36.478244,10.19.6.231,180.149.60.160,TCP,66,0.00007,55341  >  443 [ACK] Seq=9119 Ack=8906917 Win=129600 Len=0 TSval=1054125269 TSecr=216039690
13832,36.478252,10.19.6.231,180.149.60.160,TCP,66,0.000073,55341  >  443 [ACK] Seq=9119 Ack=8908365 Win=128128 Len=0 TSval=1054125269 TSecr=216039690
13836,36.481014,10.19.6.231,180.149.60.160,TCP,66,0.000079,55341  >  443 [ACK] Seq=9119 Ack=8911261 Win=129600 Len=0 TSval=1054125271 TSecr=216039691
13838,36.482917,10.19.6.231,180.149.60.160,TCP,66,0.000082,55341  >  443 [ACK] Seq=9119 Ack=8912709 Win=129600 Len=0 TSval=1054125273 TSecr=216039691
13840,36.483316,10.19.6.231,180.149.60.160,TCP,66,0.000051,55341  >  443 [ACK] Seq=9119 Ack=8914157 Win=129600 Len=0 TSval=1054125273 TSecr=216039691
13843,36.485692,10.19.6.231,180.149.60.160,TCP,66,0.000057,55341  >  443 [ACK] Seq=9119 Ack=8917053 Win=129600 Len=0 TSval=1054125275 TSecr=216039691
13846,36.488211,10.19.6.231,180.149.60.160,TCP,66,0.000073,55341  >  443 [ACK] Seq=9119 Ack=8919949 Win=129600 Len=0 TSval=1054125277 TSecr=216039691
13849,36.490837,10.19.6.231,180.149.60.160,TCP,66,0.000082,55341  >  443 [ACK] Seq=9119 Ack=8922845 Win=129600 Len=0 TSval=1054125279 TSecr=216039691
13852,36.493042,10.19.6.231,180.149.60.160,TCP,66,0.000073,55341  >  443 [ACK] Seq=9119 Ack=8925741 Win=129600 Len=0 TSval=1054125281 TSecr=216039692
13855,36.495556,10.19.6.231,180.149.60.160,TCP,66,0.000075,55341  >  443 [ACK] Seq=9119 Ack=8928637 Win=129600 Len=0 TSval=1054125283 TSecr=216039692
13858,36.497933,10.19.6.231,180.149.60.160,TCP,66,0.000072,55341  >  443 [ACK] Seq=9119 Ack=8931533 Win=129600 Len=0 TSval=1054125285 TSecr=216039692
13861,36.500382,10.19.6.231,180.149.60.160,TCP,66,0.000063,55341  >  443 [ACK] Seq=9119 Ack=8934429 Win=129600 Len=0 TSval=1054125287 TSecr=216039692
13863,36.502344,10.19.6.231,180.149.60.160,TCP,66,0.000086,55341  >  443 [ACK] Seq=9119 Ack=8935877 Win=129600 Len=0 TSval=1054125289 TSecr=216039693
13865,36.502613,10.19.6.231,180.149.60.160,TCP,66,0.000056,55341  >  443 [ACK] Seq=9119 Ack=8937325 Win=129600 Len=0 TSval=1054125289 TSecr=216039693
13868,36.505259,10.19.6.231,180.149.60.160,TCP,66,0.000067,55341  >  443 [ACK] Seq=9119 Ack=8940221 Win=129600 Len=0 TSval=1054125291 TSecr=216039693
13871,36.507565,10.19.6.231,180.149.60.160,TCP,66,0.00007,55341  >  443 [ACK] Seq=9119 Ack=8943117 Win=129600 Len=0 TSval=1054125293 TSecr=216039693
13873,36.509483,10.19.6.231,180.149.60.160,TCP,66,0.000081,55341  >  443 [ACK] Seq=9119 Ack=8944565 Win=129600 Len=0 TSval=1054125295 TSecr=216039693
13875,36.509969,10.19.6.231,180.149.60.160,TCP,66,0.000062,55341  >  443 [ACK] Seq=9119 Ack=8946013 Win=128128 Len=0 TSval=1054125295 TSecr=216039693
13879,36.512389,10.19.6.231,180.149.60.160,TCP,66,0.000067,55341  >  443 [ACK] Seq=9119 Ack=8948909 Win=128128 Len=0 TSval=1054125297 TSecr=216039694
13882,36.51438,10.19.6.231,180.149.60.160,TCP,66,0.000094,55341  >  443 [ACK] Seq=9119 Ack=8950357 Win=129600 Len=0 TSval=1054125299 TSecr=216039694
13884,36.515047,10.19.6.231,180.149.60.160,TCP,66,0.00008,55341  >  443 [ACK] Seq=9119 Ack=8951805 Win=129600 Len=0 TSval=1054125299 TSecr=216039694
13887,36.517294,10.19.6.231,180.149.60.160,TCP,66,0.000073,55341  >  443 [ACK] Seq=9119 Ack=8954701 Win=129600 Len=0 TSval=1054125301 TSecr=216039694
13890,36.519631,10.19.6.231,180.149.60.160,TCP,66,0.000069,55341  >  443 [ACK] Seq=9119 Ack=8957597 Win=129600 Len=0 TSval=1054125303 TSecr=216039694
13893,36.522139,10.19.6.231,180.149.60.160,TCP,66,0.000059,55341  >  443 [ACK] Seq=9119 Ack=8960493 Win=129600 Len=0 TSval=1054125305 TSecr=216039695
13896,36.524426,10.19.6.231,180.149.60.160,TCP,66,0.00007,55341  >  443 [ACK] Seq=9119 Ack=8963389 Win=129600 Len=0 TSval=1054125307 TSecr=216039695
13899,36.526866,10.19.6.231,180.149.60.160,TCP,66,0.000079,55341  >  443 [ACK] Seq=9119 Ack=8966285 Win=129600 Len=0 TSval=1054125309 TSecr=216039695
13902,36.529312,10.19.6.231,180.149.60.160,TCP,66,0.00007,55341  >  443 [ACK] Seq=9119 Ack=8969181 Win=129600 Len=0 TSval=1054125311 TSecr=216039695
13905,36.531702,10.19.6.231,180.149.60.160,TCP,66,0.000066,55341  >  443 [ACK] Seq=9119 Ack=8972077 Win=129600 Len=0 TSval=1054125313 TSecr=216039696
13908,36.534151,10.19.6.231,180.149.60.160,TCP,66,0.000064,55341  >  443 [ACK] Seq=9119 Ack=8974973 Win=129600 Len=0 TSval=1054125315 TSecr=216039696
13910,36.536109,10.19.6.231,180.149.60.160,TCP,66,0.000068,55341  >  443 [ACK] Seq=9119 Ack=8976421 Win=129600 Len=0 TSval=1054125317 TSecr=216039696
13912,36.536555,10.19.6.231,180.149.60.160,TCP,66,0.000054,55341  >  443 [ACK] Seq=9119 Ack=8977869 Win=129600 Len=0 TSval=1054125317 TSecr=216039696
13914,36.538628,10.19.6.231,180.149.60.160,TCP,66,0.000076,55341  >  443 [ACK] Seq=9119 Ack=8979317 Win=129600 Len=0 TSval=1054125319 TSecr=216039696
13916,36.538893,10.19.6.231,180.149.60.160,TCP,66,0.000054,55341  >  443 [ACK] Seq=9119 Ack=8980765 Win=129600 Len=0 TSval=1054125319 TSecr=216039696
13920,36.543802,10.19.6.231,180.149.60.160,TCP,66,0.000136,55341  >  443 [ACK] Seq=9119 Ack=8983661 Win=129600 Len=0 TSval=1054125323 TSecr=216039697
13921,36.543803,10.19.6.231,180.149.60.160,TCP,66,0.00013,55341  >  443 [ACK] Seq=9119 Ack=8985109 Win=128128 Len=0 TSval=1054125323 TSecr=216039697
13924,36.544368,10.19.6.231,180.149.60.160,TCP,66,0.000073,55341  >  443 [ACK] Seq=9119 Ack=8986557 Win=129600 Len=0 TSval=1054125323 TSecr=216039697
13926,36.545852,10.19.6.231,180.149.60.160,TCP,66,0.000079,55341  >  443 [ACK] Seq=9119 Ack=8988005 Win=129600 Len=0 TSval=1054125325 TSecr=216039697
13928,36.546284,10.19.6.231,180.149.60.160,TCP,66,0.000051,55341  >  443 [ACK] Seq=9119 Ack=8989453 Win=129600 Len=0 TSval=1054125325 TSecr=216039697
13931,36.549842,10.19.6.231,180.149.60.160,TCP,66,0.000197,55341  >  443 [ACK] Seq=9119 Ack=8990901 Win=129600 Len=0 TSval=1054125328 TSecr=216039697
13932,36.549843,10.19.6.231,180.149.60.160,TCP,66,0.000192,55341  >  443 [ACK] Seq=9119 Ack=8992349 Win=128128 Len=0 TSval=1054125328 TSecr=216039697
13936,36.550933,10.19.6.231,180.149.60.160,TCP,66,0.000133,55341  >  443 [ACK] Seq=9119 Ack=8993797 Win=129600 Len=0 TSval=1054125329 TSecr=216039698
13937,36.550934,10.19.6.231,180.149.60.160,TCP,66,0.000129,55341  >  443 [ACK] Seq=9119 Ack=8995245 Win=128128 Len=0 TSval=1054125329 TSecr=216039698
13941,36.555971,10.19.6.231,180.149.60.160,TCP,66,0.000117,55341  >  443 [ACK] Seq=9119 Ack=8996038 Win=130240 Len=0 TSval=1054125334 TSecr=216039698
13942,36.555972,10.19.6.231,180.149.60.160,TCP,66,0.000112,55341  >  443 [ACK] Seq=9119 Ack=8997486 Win=128768 Len=0 TSval=1054125334 TSecr=216039698
13945,36.556216,10.19.6.231,180.149.60.160,TCP,66,0.0001,55341  >  443 [ACK] Seq=9119 Ack=8998934 Win=129600 Len=0 TSval=1054125334 TSecr=216039698
13947,36.55664,10.19.6.231,180.149.60.160,TCP,66,0.000101,55341  >  443 [ACK] Seq=9119 Ack=9001830 Win=129600 Len=0 TSval=1054125334 TSecr=216039698
13950,36.563127,10.19.6.231,180.149.60.160,TCP,66,0.000097,55341  >  443 [ACK] Seq=9119 Ack=9004726 Win=128128 Len=0 TSval=1054125341 TSecr=216039698
13954,36.56346,10.19.6.231,180.149.60.160,TCP,66,0.000055,55341  >  443 [ACK] Seq=9119 Ack=9007622 Win=129600 Len=0 TSval=1054125341 TSecr=216039699
13957,36.563731,10.19.6.231,180.149.60.160,TCP,66,0.000072,55341  >  443 [ACK] Seq=9119 Ack=9009070 Win=129600 Len=0 TSval=1054125341 TSecr=216039699
13958,36.563732,10.19.6.231,180.149.60.160,TCP,66,0.000069,55341  >  443 [ACK] Seq=9119 Ack=9010518 Win=128128 Len=0 TSval=1054125341 TSecr=216039699
13963,36.568049,10.19.6.231,180.149.60.160,TCP,66,0.000125,55341  >  443 [ACK] Seq=9119 Ack=9013414 Win=128128 Len=0 TSval=1054125345 TSecr=216039699
13965,36.568404,10.19.6.231,180.149.60.160,TCP,66,0.000063,55341  >  443 [ACK] Seq=9119 Ack=9016310 Win=129600 Len=0 TSval=1054125345 TSecr=216039699
13967,36.570207,10.19.6.231,180.149.60.160,TCP,66,0.000095,55341  >  443 [ACK] Seq=9119 Ack=9017758 Win=129600 Len=0 TSval=1054125347 TSecr=216039699
13969,36.570466,10.19.6.231,180.149.60.160,TCP,66,0.000066,55341  >  443 [ACK] Seq=9119 Ack=9019206 Win=129600 Len=0 TSval=1054125347 TSecr=216039699
13973,36.575953,10.19.6.231,180.149.60.160,TCP,66,0.000146,55341  >  443 [ACK] Seq=9119 Ack=9022102 Win=128128 Len=0 TSval=1054125352 TSecr=216039700
13974,36.576017,10.19.6.231,180.149.60.160,TCP,66,0.00009,55341  >  443 [ACK] Seq=9119 Ack=9023550 Win=126720 Len=0 TSval=1054125352 TSecr=216039700
13976,36.576134,10.19.6.231,180.149.60.160,TCP,66,0.000046,55341  >  443 [ACK] Seq=9119 Ack=9024998 Win=125248 Len=0 TSval=1054125352 TSecr=216039700
13980,36.577524,10.19.6.231,180.149.60.160,TCP,66,0.000117,55341  >  443 [ACK] Seq=9119 Ack=9026446 Win=129600 Len=0 TSval=1054125353 TSecr=216039700
13981,36.577524,10.19.6.231,180.149.60.160,TCP,66,0.00011,55341  >  443 [ACK] Seq=9119 Ack=9027894 Win=128128 Len=0 TSval=1054125353 TSecr=216039700
13984,36.579832,10.19.6.231,180.149.60.160,TCP,66,0.000095,55341  >  443 [ACK] Seq=9119 Ack=9029342 Win=129600 Len=0 TSval=1054125355 TSecr=216039700
13986,36.580191,10.19.6.231,180.149.60.160,TCP,66,0.000083,55341  >  443 [ACK] Seq=9119 Ack=9030790 Win=129600 Len=0 TSval=1054125355 TSecr=216039700
13989,36.582755,10.19.6.231,180.149.60.160,TCP,66,0.000106,55341  >  443 [ACK] Seq=9119 Ack=9033686 Win=129600 Len=0 TSval=1054125357 TSecr=216039701
13991,36.584596,10.19.6.231,180.149.60.160,TCP,66,0.000113,55341  >  443 [ACK] Seq=9119 Ack=9035134 Win=129600 Len=0 TSval=1054125359 TSecr=216039701
13993,36.584996,10.19.6.231,180.149.60.160,TCP,66,0.000083,55341  >  443 [ACK] Seq=9119 Ack=9036582 Win=129600 Len=0 TSval=1054125359 TSecr=216039701
13995,36.587102,10.19.6.231,180.149.60.160,TCP,66,0.000112,55341  >  443 [ACK] Seq=9119 Ack=9038030 Win=129600 Len=0 TSval=1054125361 TSecr=216039701
13997,36.587493,10.19.6.231,180.149.60.160,TCP,66,0.000054,55341  >  443 [ACK] Seq=9119 Ack=9039478 Win=129600 Len=0 TSval=1054125361 TSecr=216039701
14000,36.590056,10.19.6.231,180.149.60.160,TCP,66,0.000086,55341  >  443 [ACK] Seq=9119 Ack=9042374 Win=129600 Len=0 TSval=1054125363 TSecr=216039701
14003,36.592276,10.19.6.231,180.149.60.160,TCP,66,0.000075,55341  >  443 [ACK] Seq=9119 Ack=9045270 Win=129600 Len=0 TSval=1054125365 TSecr=216039702
14006,36.594778,10.19.6.231,180.149.60.160,TCP,66,0.000095,55341  >  443 [ACK] Seq=9119 Ack=9048166 Win=129600 Len=0 TSval=1054125367 TSecr=216039702
14008,36.596801,10.19.6.231,180.149.60.160,TCP,66,0.000083,55341  >  443 [ACK] Seq=9119 Ack=9049614 Win=129600 Len=0 TSval=1054125369 TSecr=216039702
14010,36.596966,10.19.6.231,180.149.60.160,TCP,66,0.00005,55341  >  443 [ACK] Seq=9119 Ack=9051062 Win=129600 Len=0 TSval=1054125369 TSecr=216039702
14013,36.599512,10.19.6.231,180.149.60.160,TCP,66,0.000053,55341  >  443 [ACK] Seq=9119 Ack=9053958 Win=129600 Len=0 TSval=1054125371 TSecr=216039702
14016,36.60189,10.19.6.231,180.149.60.160,TCP,66,0.000057,55341  >  443 [ACK] Seq=9119 Ack=9056854 Win=129600 Len=0 TSval=1054125373 TSecr=216039703
14018,36.603923,10.19.6.231,180.149.60.160,TCP,66,0.000067,55341  >  443 [ACK] Seq=9119 Ack=9058302 Win=129600 Len=0 TSval=1054125375 TSecr=216039703
14020,36.604342,10.19.6.231,180.149.60.160,TCP,66,0.000047,55341  >  443 [ACK] Seq=9119 Ack=9059750 Win=129600 Len=0 TSval=1054125375 TSecr=216039703
14022,36.606337,10.19.6.231,180.149.60.160,TCP,66,0.000064,55341  >  443 [ACK] Seq=9119 Ack=9061198 Win=129600 Len=0 TSval=1054125377 TSecr=216039703
14025,36.609246,10.19.6.231,180.149.60.160,TCP,66,0.000054,55341  >  443 [ACK] Seq=9119 Ack=9064094 Win=129600 Len=0 TSval=1054125379 TSecr=216039703
14028,36.611823,10.19.6.231,180.149.60.160,TCP,66,0.000078,55341  >  443 [ACK] Seq=9119 Ack=9066990 Win=129600 Len=0 TSval=1054125381 TSecr=216039704
14031,36.614014,10.19.6.231,180.149.60.160,TCP,66,0.000061,55341  >  443 [ACK] Seq=9119 Ack=9069886 Win=129600 Len=0 TSval=1054125383 TSecr=216039704
14034,36.616612,10.19.6.231,180.149.60.160,TCP,66,0.000074,55341  >  443 [ACK] Seq=9119 Ack=9072782 Win=129600 Len=0 TSval=1054125385 TSecr=216039704
14036,36.61848,10.19.6.231,180.149.60.160,TCP,66,0.000079,55341  >  443 [ACK] Seq=9119 Ack=9074230 Win=129600 Len=0 TSval=1054125387 TSecr=216039704
14038,36.619007,10.19.6.231,180.149.60.160,TCP,66,0.000062,55341  >  443 [ACK] Seq=9119 Ack=9075678 Win=129600 Len=0 TSval=1054125387 TSecr=216039704
14041,36.62139,10.19.6.231,180.149.60.160,TCP,66,0.0001,55341  >  443 [ACK] Seq=9119 Ack=9078574 Win=128128 Len=0 TSval=1054125389 TSecr=216039705
14045,36.623884,10.19.6.231,180.149.60.160,TCP,66,0.000189,55341  >  443 [ACK] Seq=9119 Ack=9081470 Win=129600 Len=0 TSval=1054125391 TSecr=216039705
14048,36.626396,10.19.6.231,180.149.60.160,TCP,66,0.000082,55341  >  443 [ACK] Seq=9119 Ack=9084366 Win=129600 Len=0 TSval=1054125393 TSecr=216039705
14051,36.628524,10.19.6.231,180.149.60.160,TCP,66,0.000101,55341  >  443 [ACK] Seq=9119 Ack=9087262 Win=128128 Len=0 TSval=1054125395 TSecr=216039705
14055,36.63108,10.19.6.231,180.149.60.160,TCP,66,0.000069,55341  >  443 [ACK] Seq=9119 Ack=9090158 Win=129600 Len=0 TSval=1054125397 TSecr=216039706
14058,36.633472,10.19.6.231,180.149.60.160,TCP,66,0.000097,55341  >  443 [ACK] Seq=9119 Ack=9093054 Win=129600 Len=0 TSval=1054125399 TSecr=216039706
14060,36.635433,10.19.6.231,180.149.60.160,TCP,66,0.000091,55341  >  443 [ACK] Seq=9119 Ack=9094502 Win=129600 Len=0 TSval=1054125401 TSecr=216039706
14062,36.635953,10.19.6.231,180.149.60.160,TCP,66,0.000061,55341  >  443 [ACK] Seq=9119 Ack=9095950 Win=129600 Len=0 TSval=1054125401 TSecr=216039706
14064,36.638084,10.19.6.231,180.149.60.160,TCP,66,0.000187,55341  >  443 [ACK] Seq=9119 Ack=9097398 Win=129600 Len=0 TSval=1054125403 TSecr=216039706
14066,36.638384,10.19.6.231,180.149.60.160,TCP,66,0.0001,55341  >  443 [ACK] Seq=9119 Ack=9098846 Win=129600 Len=0 TSval=1054125403 TSecr=216039706
14069,36.640649,10.19.6.231,180.149.60.160,TCP,66,0.000059,55341  >  443 [ACK] Seq=9119 Ack=9101742 Win=129600 Len=0 TSval=1054125405 TSecr=216039706
14071,36.642864,10.19.6.231,180.149.60.160,TCP,66,0.00008,55341  >  443 [ACK] Seq=9119 Ack=9103190 Win=129600 Len=0 TSval=1054125407 TSecr=216039707
14073,36.643139,10.19.6.231,180.149.60.160,TCP,66,0.000055,55341  >  443 [ACK] Seq=9119 Ack=9104638 Win=129600 Len=0 TSval=1054125407 TSecr=216039707
14076,36.646845,10.19.6.231,180.149.60.160,TCP,66,0.000101,55341  >  443 [ACK] Seq=9119 Ack=9106086 Win=129600 Len=0 TSval=1054125410 TSecr=216039707
14077,36.646845,10.19.6.231,180.149.60.160,TCP,66,0.000095,55341  >  443 [ACK] Seq=9119 Ack=9107534 Win=128128 Len=0 TSval=1054125410 TSecr=216039707
14081,36.648295,10.19.6.231,180.149.60.160,TCP,66,0.000076,55341  >  443 [ACK] Seq=9119 Ack=9110430 Win=129600 Len=0 TSval=1054125411 TSecr=216039707
14084,36.65201,10.19.6.231,180.149.60.160,TCP,66,0.00012,55341  >  443 [ACK] Seq=9119 Ack=9113326 Win=128128 Len=0 TSval=1054125415 TSecr=216039707
14088,36.652756,10.19.6.231,180.149.60.160,TCP,66,0.000099,55341  >  443 [ACK] Seq=9119 Ack=9114774 Win=129600 Len=0 TSval=1054125415 TSecr=216039708
14089,36.652757,10.19.6.231,180.149.60.160,TCP,66,0.000095,55341  >  443 [ACK] Seq=9119 Ack=9116222 Win=128128 Len=0 TSval=1054125415 TSecr=216039708
14096,36.658576,10.19.6.231,180.149.60.160,TCP,66,0.000146,55341  >  443 [ACK] Seq=9119 Ack=9119336 Win=129344 Len=0 TSval=1054125420 TSecr=216039708
14097,36.658577,10.19.6.231,180.149.60.160,TCP,66,0.000146,55341  >  443 [ACK] Seq=9119 Ack=9120784 Win=127936 Len=0 TSval=1054125420 TSecr=216039708
14099,36.658762,10.19.6.231,180.149.60.160,TCP,66,0.000062,55341  >  443 [ACK] Seq=9119 Ack=9123680 Win=129600 Len=0 TSval=1054125420 TSecr=216039708
14104,36.661834,10.19.6.231,180.149.60.160,TCP,66,0.000102,55341  >  443 [ACK] Seq=9119 Ack=9125128 Win=129600 Len=0 TSval=1054125423 TSecr=216039708
14105,36.661834,10.19.6.231,180.149.60.160,TCP,66,0.000098,55341  >  443 [ACK] Seq=9119 Ack=9126576 Win=128128 Len=0 TSval=1054125423 TSecr=216039708
14109,36.662594,10.19.6.231,180.149.60.160,TCP,66,0.000089,55341  >  443 [ACK] Seq=9119 Ack=9128024 Win=129600 Len=0 TSval=1054125423 TSecr=216039709
14110,36.662611,10.19.6.231,180.149.60.160,TCP,66,0.000103,55341  >  443 [ACK] Seq=9119 Ack=9129472 Win=128128 Len=0 TSval=1054125423 TSecr=216039709
14114,36.665058,10.19.6.231,180.149.60.160,TCP,66,0.000105,55341  >  443 [ACK] Seq=9119 Ack=9132368 Win=129600 Len=0 TSval=1054125425 TSecr=216039709
14117,36.667639,10.19.6.231,180.149.60.160,TCP,66,0.000093,55341  >  443 [ACK] Seq=9119 Ack=9135264 Win=129600 Len=0 TSval=1054125427 TSecr=216039709
14120,36.669877,10.19.6.231,180.149.60.160,TCP,66,0.000081,55341  >  443 [ACK] Seq=9119 Ack=9138160 Win=129600 Len=0 TSval=1054125429 TSecr=216039709
14123,36.672385,10.19.6.231,180.149.60.160,TCP,66,0.000069,55341  >  443 [ACK] Seq=9119 Ack=9141056 Win=129600 Len=0 TSval=1054125431 TSecr=216039710
14126,36.674674,10.19.6.231,180.149.60.160,TCP,66,0.000113,55341  >  443 [ACK] Seq=9119 Ack=9143952 Win=129600 Len=0 TSval=1054125433 TSecr=216039710
14128,36.67674,10.19.6.231,180.149.60.160,TCP,66,0.000112,55341  >  443 [ACK] Seq=9119 Ack=9145400 Win=129600 Len=0 TSval=1054125434 TSecr=216039710
14130,36.67708,10.19.6.231,180.149.60.160,TCP,66,0.00005,55341  >  443 [ACK] Seq=9119 Ack=9146848 Win=129600 Len=0 TSval=1054125435 TSecr=216039710
14133,36.679382,10.19.6.231,180.149.60.160,TCP,66,0.00007,55341  >  443 [ACK] Seq=9119 Ack=9149744 Win=129600 Len=0 TSval=1054125436 TSecr=216039710
14135,36.681587,10.19.6.231,180.149.60.160,TCP,66,0.000087,55341  >  443 [ACK] Seq=9119 Ack=9151192 Win=129600 Len=0 TSval=1054125438 TSecr=216039711
14137,36.681943,10.19.6.231,180.149.60.160,TCP,66,0.000051,55341  >  443 [ACK] Seq=9119 Ack=9152640 Win=129600 Len=0 TSval=1054125438 TSecr=216039711
14140,36.684467,10.19.6.231,180.149.60.160,TCP,66,0.000087,55341  >  443 [ACK] Seq=9119 Ack=9155536 Win=129600 Len=0 TSval=1054125440 TSecr=216039711
14142,36.688431,10.19.6.231,180.149.60.160,TCP,66,0.000127,55341  >  443 [ACK] Seq=9119 Ack=9156984 Win=129600 Len=0 TSval=1054125444 TSecr=216039711
14144,36.688645,10.19.6.231,180.149.60.160,TCP,66,0.000045,55341  >  443 [ACK] Seq=9119 Ack=9158432 Win=129600 Len=0 TSval=1054125444 TSecr=216039711
14147,36.689328,10.19.6.231,180.149.60.160,TCP,66,0.000086,55341  >  443 [ACK] Seq=9119 Ack=9161328 Win=128128 Len=0 TSval=1054125444 TSecr=216039711
14151,36.691603,10.19.6.231,180.149.60.160,TCP,66,0.000083,55341  >  443 [ACK] Seq=9119 Ack=9164224 Win=129600 Len=0 TSval=1054125446 TSecr=216039712
14153,36.693739,10.19.6.231,180.149.60.160,TCP,66,0.000097,55341  >  443 [ACK] Seq=9119 Ack=9165672 Win=129600 Len=0 TSval=1054125448 TSecr=216039712
